symbol_id,path,path_b64,qualified_name,kind,start_line,start_col,end_line,end_col,parent_symbol,decorators,complexity,status,reviewer,verified_by,test_ids,finding_ids,notes
SYM-aa6441f3322578b529d48eff,scripts/hooks/check-doc-location.py,c2NyaXB0cy9ob29rcy9jaGVjay1kb2MtbG9jYXRpb24ucHk=,check_file_location,function,58,0,129,5,SYM-4bcf6056255b2384f7eaba09,,18,pending,,,,,
SYM-d7fa9bfa2ff9eb1500b503d8,scripts/hooks/check-doc-location.py,c2NyaXB0cy9ob29rcy9jaGVjay1kb2MtbG9jYXRpb24ucHk=,get_suggested_location,function,132,0,180,29,SYM-4bcf6056255b2384f7eaba09,,16,pending,,,,,
SYM-7bc6dc43cc1cc91bc329e406,scripts/hooks/check-doc-location.py,c2NyaXB0cy9ob29rcy9jaGVjay1kb2MtbG9jYXRpb24ucHk=,main,function,183,0,208,12,SYM-4bcf6056255b2384f7eaba09,,6,pending,,,,,
SYM-6b3bd95f231a14605164840d,scripts/hooks/check-doc-metadata.py,c2NyaXB0cy9ob29rcy9jaGVjay1kb2MtbWV0YWRhdGEucHk=,scripts.hooks.check-doc-metadata,module,1,0,68,0,,,1,pending,,,,,
SYM-db099eaa2bb6f00efd6fc1ce,scripts/hooks/check-doc-metadata.py,c2NyaXB0cy9ob29rcy9jaGVjay1kb2MtbWV0YWRhdGEucHk=,parse_frontmatter,function,14,0,30,15,SYM-6b3bd95f231a14605164840d,,6,pending,,,,,
SYM-405c7a509226bc0988c46eaa,scripts/hooks/check-doc-metadata.py,c2NyaXB0cy9ob29rcy9jaGVjay1kb2MtbWV0YWRhdGEucHk=,main,function,33,0,64,12,SYM-6b3bd95f231a14605164840d,,12,pending,,,,,
SYM-9c199950f8bc4c9cfbe665c7,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,scripts.import.convert_export_to_import_csv,module,1,0,169,0,,,1,pending,,,,,
SYM-c0eb560b74a258c3975bfec4,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,to_list,function,37,0,46,57,SYM-9c199950f8bc4c9cfbe665c7,,8,pending,,,,,
SYM-f705dafa6bbc2801019a8ea9,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,normalize_row,function,49,0,102,5,SYM-9c199950f8bc4c9cfbe665c7,,21,pending,,,,,
SYM-5d67934e7710682f0eb76e77,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,normalize_row._clean_lang_tags,nested_function,83,4,93,16,SYM-f705dafa6bbc2801019a8ea9,,6,pending,,,,,
SYM-9049429b4aa86515040bdef7,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,load_json,function,105,0,115,25,SYM-9c199950f8bc4c9cfbe665c7,,6,pending,,,,,
SYM-960e9eef45312a7e4fe78e10,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,load_csv,function,118,0,124,15,SYM-9c199950f8bc4c9cfbe665c7,,2,pending,,,,,
SYM-ef03b4586199e118eb83544f,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,write_import_csv,function,127,0,133,30,SYM-9c199950f8bc4c9cfbe665c7,,2,pending,,,,,
SYM-1c9400902088420f629e45f3,scripts/import/convert_export_to_import_csv.py,c2NyaXB0cy9pbXBvcnQvY29udmVydF9leHBvcnRfdG9faW1wb3J0X2Nzdi5weQ==,main,function,136,0,165,16,SYM-9c199950f8bc4c9cfbe665c7,,6,pending,,,,,
SYM-5267671f2bd242cc12458d03,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,scripts.import_from_txt_exports,module,1,0,353,0,,,1,pending,,,,,
SYM-d048c8249049c102513f3727,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DefinitieExportParser,class,15,0,117,26,SYM-5267671f2bd242cc12458d03,,1,pending,,,,,
SYM-d1f94fe415c40b7113f502d0,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DefinitieExportParser.__init__,method,18,4,20,62,SYM-d048c8249049c102513f3727,,1,pending,,,,,
SYM-94963848579d26a7c7888958,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DefinitieExportParser.parse_all,method,22,4,43,26,SYM-d048c8249049c102513f3727,,6,pending,,,,,
SYM-f0a8306803d12a6ba53989c5,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DefinitieExportParser._parse_definition_block,method,45,4,90,9,SYM-d048c8249049c102513f3727,,8,pending,,,,,
SYM-5c85b5e28939c267de43aa1a,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DefinitieExportParser._parse_timestamp,method,92,4,104,23,SYM-d048c8249049c102513f3727,,4,pending,,,,,
SYM-be010eac8259e0727aaf9434,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DefinitieExportParser._extract_voorbeelden,method,106,4,117,26,SYM-d048c8249049c102513f3727,,4,pending,,,,,
SYM-eeecd733f649de25552d8c39,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter,class,120,0,252,25,SYM-5267671f2bd242cc12458d03,,1,pending,,,,,
SYM-536c9c3c32b2e5d5d89c607a,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter.__init__,method,123,4,126,40,SYM-eeecd733f649de25552d8c39,,1,pending,,,,,
SYM-18324426f499778a14ea5f26,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter.import_definition,method,128,4,152,19,SYM-eeecd733f649de25552d8c39,,4,pending,,,,,
SYM-061d1ff5254e2da881fdf205,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter._insert_definition,method,154,4,184,9,SYM-eeecd733f649de25552d8c39,,1,pending,,,,,
SYM-c2e3dcc214b76e593fe1ce98,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter._update_definition,method,186,4,222,9,SYM-eeecd733f649de25552d8c39,,1,pending,,,,,
SYM-ded9f90014031232fd4b5bb5,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter._import_voorbeelden,method,224,4,244,29,SYM-eeecd733f649de25552d8c39,,3,pending,,,,,
SYM-46bd991ac67af4e4fc340e83,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter.commit,method,246,4,248,26,SYM-eeecd733f649de25552d8c39,,1,pending,,,,,
SYM-68f9ca293b25193f47472334,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,DatabaseImporter.close,method,250,4,252,25,SYM-eeecd733f649de25552d8c39,,1,pending,,,,,
SYM-ba69591fd3e778b8cbbb8ba6,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,main,function,255,0,349,12,SYM-5267671f2bd242cc12458d03,,17,pending,,,,,
SYM-ec8e671c2deda22520609217,scripts/import_from_txt_exports.py,c2NyaXB0cy9pbXBvcnRfZnJvbV90eHRfZXhwb3J0cy5weQ==,main.<lambda@334:50>,lambda,334,50,334,67,SYM-ba69591fd3e778b8cbbb8ba6,,1,pending,,,,,
SYM-29ff36339938eb44de39731f,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,scripts.import_v9_model,module,1,0,446,0,,,1,pending,,,,,
SYM-f5c768cd7aa11dc3cb73f89a,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,parse_begrippen,function,74,0,107,20,SYM-29ff36339938eb44de39731f,,16,pending,,,,,
SYM-ef1a2718ea8c5b8127769ba2,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,parse_taxonomie,function,110,0,130,19,SYM-29ff36339938eb44de39731f,,7,pending,,,,,
SYM-ca99506661a5385ea8d0820c,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,parse_relaties,function,133,0,148,19,SYM-29ff36339938eb44de39731f,,6,pending,,,,,
SYM-70ea53939576e132ce28b059,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,parse_wettelijke_grondslagen,function,151,0,167,22,SYM-29ff36339938eb44de39731f,,7,pending,,,,,
SYM-912ed27a8f697cd6879e710e,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,import_model,function,173,0,367,20,SYM-29ff36339938eb44de39731f,,16,pending,,,,,
SYM-ca9803d29ded35cc56ba7686,scripts/import_v9_model.py,c2NyaXB0cy9pbXBvcnRfdjlfbW9kZWwucHk=,main,function,373,0,442,39,SYM-29ff36339938eb44de39731f,,6,pending,,,,,
SYM-c09b6e1eb6717f806113d0ad,scripts/maintenance/clean_history_session_state.py,c2NyaXB0cy9tYWludGVuYW5jZS9jbGVhbl9oaXN0b3J5X3Nlc3Npb25fc3RhdGUucHk=,scripts.maintenance.clean_history_session_state,module,1,0,48,0,,,1,pending,,,,,
SYM-97edb7457f0643f00f637ad6,scripts/maintenance/clean_history_session_state.py,c2NyaXB0cy9tYWludGVuYW5jZS9jbGVhbl9oaXN0b3J5X3Nlc3Npb25fc3RhdGUucHk=,clean_history_session_state,function,9,0,37,18,SYM-c09b6e1eb6717f806113d0ad,,5,pending,,,,,
SYM-b55ba2ddf2fd7b0c5d385ee3,scripts/maintenance/cleanup_nan_contexts.py,c2NyaXB0cy9tYWludGVuYW5jZS9jbGVhbnVwX25hbl9jb250ZXh0cy5weQ==,scripts.maintenance.cleanup_nan_contexts,module,1,0,91,0,,,1,pending,,,,,
SYM-d0ac2368dc557e588742d2c2,scripts/maintenance/cleanup_nan_contexts.py,c2NyaXB0cy9tYWludGVuYW5jZS9jbGVhbnVwX25hbl9jb250ZXh0cy5weQ==,_sanitize_list,function,21,0,42,18,SYM-b55ba2ddf2fd7b0c5d385ee3,,9,pending,,,,,
SYM-f6d656701d250bd88d9891b9,scripts/maintenance/cleanup_nan_contexts.py,c2NyaXB0cy9tYWludGVuYW5jZS9jbGVhbnVwX25hbl9jb250ZXh0cy5weQ==,main,function,45,0,87,12,SYM-b55ba2ddf2fd7b0c5d385ee3,,9,pending,,,,,
SYM-7e3eb540be5e0376e7f33cc7,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,scripts.maintenance.code_review_tool,module,1,0,164,0,,,1,pending,,,,,
SYM-1705eba028d2fd6dd3833704,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,CodeReviewer,class,9,0,89,77,SYM-7e3eb540be5e0376e7f33cc7,,1,pending,,,,,
SYM-273960af0609e891bf395916,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,CodeReviewer.__init__,method,12,4,22,9,SYM-1705eba028d2fd6dd3833704,,1,pending,,,,,
SYM-f26a557b989541848158f511,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,CodeReviewer.review_file,method,24,4,48,9,SYM-1705eba028d2fd6dd3833704,,2,pending,,,,,
SYM-aa398de82fa2b70113c8dd50,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,CodeReviewer._analyze_ast,method,50,4,71,42,SYM-1705eba028d2fd6dd3833704,,10,pending,,,,,
SYM-4feae51753169a6a7e959c52,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,CodeReviewer._check_patterns,method,73,4,89,77,SYM-1705eba028d2fd6dd3833704,,5,pending,,,,,
SYM-ed74d61da21484549fbc58f9,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,compare_files,function,92,0,105,69,SYM-7e3eb540be5e0376e7f33cc7,,1,pending,,,,,
SYM-17ed756e360f6e9ebeb88257,scripts/maintenance/code_review_tool.py,c2NyaXB0cy9tYWludGVuYW5jZS9jb2RlX3Jldmlld190b29sLnB5,main,function,108,0,160,48,SYM-7e3eb540be5e0376e7f33cc7,,9,pending,,,,,
SYM-c551d4438928c4a2154dac25,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,scripts.maintenance.debug_performance_issues,module,1,0,558,0,,,1,pending,,,,,
SYM-558736f149383402100e44f3,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,InitializationTracker,class,43,0,78,21,SYM-c551d4438928c4a2154dac25,,1,pending,,,,,
SYM-e6d9ea064ffde68661b2c147,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,InitializationTracker.__init__,method,46,4,49,44,SYM-558736f149383402100e44f3,,1,pending,,,,,
SYM-9e65e72af9e09cf7792655f4,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,InitializationTracker.track_init,method,51,4,60,84,SYM-558736f149383402100e44f3,,2,pending,,,,,
SYM-89a6b380fb3cdd27a1940edd,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,InitializationTracker.report,method,62,4,78,21,SYM-558736f149383402100e44f3,,6,pending,,,,,
SYM-9e81885449289c98cbbde2dd,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,CacheAnalyzer,class,81,0,109,9,SYM-c551d4438928c4a2154dac25,,1,pending,,,,,
SYM-b931abe8c661d484ee02a74b,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,CacheAnalyzer.__init__,method,84,4,87,34,SYM-9e81885449289c98cbbde2dd,,1,pending,,,,,
SYM-b35612ee19c881553f1c670d,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,CacheAnalyzer.track_operation,method,89,4,98,9,SYM-9e81885449289c98cbbde2dd,,2,pending,,,,,
SYM-417d9808d36ec356c7e7b5ba,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,CacheAnalyzer.report,method,100,4,109,9,SYM-9e81885449289c98cbbde2dd,,3,pending,,,,,
SYM-83b2ea0339a69d95829e5682,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,MemoryProfiler,class,112,0,159,9,SYM-c551d4438928c4a2154dac25,,1,pending,,,,,
SYM-e7840ff5817f577c96a69eda,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,MemoryProfiler.__init__,method,115,4,117,27,SYM-83b2ea0339a69d95829e5682,,1,pending,,,,,
SYM-ac79938ce944ccd8ed469c26,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,MemoryProfiler.take_snapshot,method,119,4,124,9,SYM-83b2ea0339a69d95829e5682,,1,pending,,,,,
SYM-560516090685c202fdbb4248,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,MemoryProfiler.report,method,126,4,159,9,SYM-83b2ea0339a69d95829e5682,,5,pending,,,,,
SYM-644a82b1f8468ae93a47afa6,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,monkey_patch_services,function,162,0,208,66,SYM-c551d4438928c4a2154dac25,,4,pending,,,,,
SYM-674407128c4d91eb34099e56,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,monkey_patch_services.tracked_init,nested_function,171,8,173,55,SYM-644a82b1f8468ae93a47afa6,,1,pending,,,,,
SYM-aa4a3a1623587d454ff29ba4,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,monkey_patch_services.tracked_init,nested_function,186,8,188,55,SYM-644a82b1f8468ae93a47afa6,,1,pending,,,,,
SYM-0c372f16c2804c55f4a8baea,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,monkey_patch_services.tracked_init,nested_function,201,8,203,55,SYM-644a82b1f8468ae93a47afa6,,1,pending,,,,,
SYM-3c1cd5f97de2894082e6ed52,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,analyze_sru_errors,function,211,0,276,32,SYM-c551d4438928c4a2154dac25,,7,pending,,,,,
SYM-76c744f09597ff962c70db65,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,analyze_cache_implementation,function,279,0,354,5,SYM-c551d4438928c4a2154dac25,,9,pending,,,,,
SYM-17bd05bc6cc0431297e54902,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,simulate_user_flow,async_function,357,0,416,5,SYM-c551d4438928c4a2154dac25,,2,pending,,,,,
SYM-3ba0982fa3c23ad29cf5e4b5,scripts/maintenance/debug_performance_issues.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19wZXJmb3JtYW5jZV9pc3N1ZXMucHk=,main,function,419,0,554,32,SYM-c551d4438928c4a2154dac25,,18,pending,,,,,
SYM-31a3b326df9df12e555735a1,scripts/maintenance/debug_session_state.py,c2NyaXB0cy9tYWludGVuYW5jZS9kZWJ1Z19zZXNzaW9uX3N0YXRlLnB5,scripts.maintenance.debug_session_state,module,1,0,165,0,,,1,pending,,,,,
SYM-674f835e4a9f9cbd3fa6ad0c,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,scripts.maintenance.document_cleanup,module,1,0,449,0,,,1,pending,,,,,
SYM-f52037feabe7f2d517312ca2,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup,class,18,0,443,48,SYM-674f835e4a9f9cbd3fa6ad0c,,1,pending,,,,,
SYM-5fea791aebcc8eea099ae6cd,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.__init__,method,19,4,65,9,SYM-f52037feabe7f2d517312ca2,,1,pending,,,,,
SYM-db764aa45aee91327943a481,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.backup_documents,method,67,4,71,40,SYM-f52037feabe7f2d517312ca2,,1,pending,,,,,
SYM-6957e2bec6f1c7fad8941159,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.scan_document,method,73,4,96,23,SYM-f52037feabe7f2d517312ca2,,5,pending,,,,,
SYM-885b4e85a27811ad487cd91d,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.normalize_frontmatter,method,98,4,136,22,SYM-f52037feabe7f2d517312ca2,,12,pending,,,,,
SYM-3b08b220255de6c45316f9d1,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.fix_epic_format,method,138,4,144,19,SYM-f52037feabe7f2d517312ca2,,2,pending,,,,,
SYM-d776796ae5c9bed3e0ca1d1a,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.fix_typos_and_language,method,146,4,155,35,SYM-f52037feabe7f2d517312ca2,,3,pending,,,,,
SYM-d619c473592c34d7b6aa28dd,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.fix_links_and_paths,method,157,4,188,35,SYM-f52037feabe7f2d517312ca2,,7,pending,,,,,
SYM-269eddb42b04a49e2371b4b5,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.add_smart_criteria,method,190,4,232,28,SYM-f52037feabe7f2d517312ca2,,4,pending,,,,,
SYM-ae03abdacb5f03b6506197f8,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.add_compliance_references,method,234,4,264,28,SYM-f52037feabe7f2d517312ca2,,4,pending,,,,,
SYM-b162fe7c761c87e9b326001d,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.process_document,method,266,4,311,20,SYM-f52037feabe7f2d517312ca2,,8,pending,,,,,
SYM-1ca286e2463c627c99da8b43,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.write_document,method,313,4,331,65,SYM-f52037feabe7f2d517312ca2,,3,pending,,,,,
SYM-aea7d69d02ae7fa83fdf105b,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.generate_traceability_matrix,method,333,4,350,21,SYM-f52037feabe7f2d517312ca2,,5,pending,,,,,
SYM-46b559beddb6fad0605e6d68,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.generate_report,method,352,4,412,21,SYM-f52037feabe7f2d517312ca2,,3,pending,,,,,
SYM-9cfc257bf4508ce9d99cd5f6,scripts/maintenance/document_cleanup.py,c2NyaXB0cy9tYWludGVuYW5jZS9kb2N1bWVudF9jbGVhbnVwLnB5,DocumentCleanup.run,method,414,4,443,48,SYM-f52037feabe7f2d517312ca2,,5,pending,,,,,
SYM-aa3291c74b3d4b3f9683cd1d,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,scripts.maintenance.fix_broken_links,module,1,0,279,0,,,1,pending,,,,,
SYM-d5277080502ab7d09dacb706,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer,class,14,0,266,57,SYM-aa3291c74b3d4b3f9683cd1d,,1,pending,,,,,
SYM-3165ac00648dfe530b5f8986,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.__init__,method,15,4,37,9,SYM-d5277080502ab7d09dacb706,,1,pending,,,,,
SYM-1e4b3bb41e6e47ae284a866f,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.find_all_markdown_files,method,39,4,41,48,SYM-d5277080502ab7d09dacb706,,1,pending,,,,,
SYM-d6dbe70d57b050f23aa0fd21,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.extract_links,method,43,4,56,20,SYM-d5277080502ab7d09dacb706,,3,pending,,,,,
SYM-680a775d4555fb428c083a70,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.resolve_link,method,58,4,83,21,SYM-d5277080502ab7d09dacb706,,7,pending,,,,,
SYM-0605d25cdcbe366b42696f68,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.find_alternative_path,method,85,4,125,19,SYM-d5277080502ab7d09dacb706,,8,pending,,,,,
SYM-5760144df1dc36bcf5503a24,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.fix_file,method,127,4,180,20,SYM-d5277080502ab7d09dacb706,,8,pending,,,,,
SYM-4fa6a53e9dc30462d309487b,scripts/maintenance/fix_broken_links.py,c2NyaXB0cy9tYWludGVuYW5jZS9maXhfYnJva2VuX2xpbmtzLnB5,LinkFixer.run,method,182,4,205,63,SYM-d5277080502ab7d09dacb706,,5,pending,,,,,
